report_dat,offense,ward,day_of_week,intervention_period,days_before_after,is_after_intervention,is_violent,is_property,is_weekend
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ASSAULT W/DANGEROUS WEAPON,2.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,MOTOR VEHICLE THEFT,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ASSAULT W/DANGEROUS WEAPON,5.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ROBBERY,6.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ASSAULT W/DANGEROUS WEAPON,7.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ASSAULT W/DANGEROUS WEAPON,6.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ROBBERY,5.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ROBBERY,4.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,ROBBERY,7.0,Friday,Post-Intervention,1,True,True,False,False
2025-08-08,THEFT/OTHER,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,1.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,3.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,6.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,MOTOR VEHICLE THEFT,7.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT F/AUTO,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,8.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,4.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,5.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-08,THEFT/OTHER,2.0,Friday,Post-Intervention,1,True,False,True,False
2025-08-09,BURGLARY,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,4.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,ROBBERY,5.0,Saturday,Post-Intervention,2,True,True,False,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,4.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,4.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,3.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,4.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,6.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,MOTOR VEHICLE THEFT,7.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,8.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT F/AUTO,5.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,2.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,1.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-09,THEFT/OTHER,4.0,Saturday,Post-Intervention,2,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,1.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,BURGLARY,1.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ROBBERY,4.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,8.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,3.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,1.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,3.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,1.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ASSAULT W/DANGEROUS WEAPON,7.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,THEFT F/AUTO,8.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,BURGLARY,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,BURGLARY,8.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,3.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,8.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ASSAULT W/DANGEROUS WEAPON,8.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,THEFT/OTHER,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,BURGLARY,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ROBBERY,1.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,ROBBERY,7.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,MOTOR VEHICLE THEFT,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,4.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ROBBERY,7.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-10,THEFT/OTHER,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,MOTOR VEHICLE THEFT,6.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,5.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,4.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,2.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT F/AUTO,7.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,THEFT/OTHER,4.0,Sunday,Post-Intervention,3,True,False,True,True
2025-08-10,ROBBERY,7.0,Sunday,Post-Intervention,3,True,True,False,True
2025-08-11,THEFT/OTHER,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,HOMICIDE,2.0,Monday,Post-Intervention,4,True,True,False,False
2025-08-11,THEFT/OTHER,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,BURGLARY,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,ROBBERY,1.0,Monday,Post-Intervention,4,True,True,False,False
2025-08-11,THEFT F/AUTO,7.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,BURGLARY,8.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,ROBBERY,5.0,Monday,Post-Intervention,4,True,True,False,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,7.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,8.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,HOMICIDE,7.0,Monday,Post-Intervention,4,True,True,False,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,7.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,8.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,3.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,BURGLARY,8.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,BURGLARY,4.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,6.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT F/AUTO,1.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,8.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,MOTOR VEHICLE THEFT,5.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-11,THEFT/OTHER,2.0,Monday,Post-Intervention,4,True,False,True,False
2025-08-12,THEFT F/AUTO,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,MOTOR VEHICLE THEFT,4.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,3.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,5.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,1.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,1.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,3.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,7.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,4.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,5.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,5.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,7.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,7.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,2.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,3.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,7.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT/OTHER,6.0,Tuesday,Post-Intervention,5,True,False,True,False
2025-08-12,THEFT F/AUTO,4.0,Tuesday,Post-Intervention,5,True,False,True,False
