ArrestNumber,ArresteeID,ArrestYr
20-016636,102541292,2020
20-014697,10388397,2020
16-048293,100781506,2016
18-030422,45029563,2018
18-024681,102339191,2018
16-004044,101515409,2016
18-032801,102156428,2018
16-047085,101073541,2016
20-004711,100181555,2020
16-044031,102396386,2016
18-035497,101031574,2018
17-012263,15103717,2017
20-012314,101800403,2020
16-015495,101720532,2016
17-050332,101720532,2017
16-048710,101674677,2016
18-040005,101621396,2018
16-052919,101446925,2016
16-032179,101809279,2016
18-045701,10721567,2018
19-043537,100950675,2019
18-044599,102526803,2018
17-009938,101602574,2017
21-015386,100849291,2021
16-046979,100849291,2016
18-040884,100849291,2018
17-004147,100969208,2017
17-028658,101748092,2017
21-003109,102248508,2021
19-038299,100868511,2019
18-038100,102501785,2018
19-034882,102002309,2019
20-008805,101042764,2020
18-016238,101232596,2018
20-001481,8609107,2020
18-033553,102408763,2018
18-011236,102635503,2018
18-026135,101519396,2018
18-024389,100708258,2018
16-008147,101351107,2016
20-011549,101595538,2020
18-017473,101858664,2018
18-008172,100741632,2018
16-052519,101641885,2016
19-037500,101538506,2019
18-014155,100859633,2018
17-005398,102088213,2017
18-012177,100986602,2018
16-010753,102729566,2016
18-004929,100792105,2018
20-015137,101917718,2020
18-011600,100683284,2018
16-047152,100683284,2016
18-036926,101706851,2018
17-050702,102354720,2017
17-049044,101851357,2017
18-000324,101843403,2018
16-028444,101851357,2016
16-053201,101843403,2016
20-016813,102647501,2020
16-013901,101622753,2016
19-001528,101804924,2019
20-007790,100837425,2020
16-019627,101082063,2016
17-009572,100837425,2017
18-016555,101082063,2018
18-028171,102565392,2018
18-017375,101407140,2018
18-030091,101495171,2018
18-029672,101027429,2018
21-015009,101720392,2021
20-023008,101027429,2020
16-019020,101720392,2016
21-008236,101108220,2021
20-021336,101176810,2020
18-043648,100819104,2018
18-025904,101516840,2018
19-030930,101508453,2019
17-001929,101762424,2017
16-031528,100602306,2016
18-019772,100602306,2018
18-017965,100602306,2018
18-029856,102402826,2018
16-028309,102253493,2016
19-000514,101025421,2019
18-014526,101025421,2018
16-028681,102706445,2016
16-035079,100205752,2016
18-022301,101560331,2018
21-017589,101759364,2021
17-013293,25191275,2017
16-013845,101479963,2016
18-021277,101557607,2018
16-001252,101856771,2016
17-006929,45105304,2017
20-040018,101673512,2020
20-003681,101916536,2020
18-027633,100895241,2018
21-004346,101861049,2021
18-006491,101573252,2018
19-004314,101842431,2019
16-028257,102091802,2016
19-005473,100955280,2019
21-011815,100823361,2021
18-014747,101791773,2018
21-005191,101127200,2021
20-028251,100810149,2020
16-005639,100806746,2016
17-040155,10430450,2017
17-003758,101511334,2017
17-046771,101826400,2017
18-011522,101365923,2018
16-026479,101788410,2016
20-001483,101566619,2020
17-014199,101896702,2017
19-043326,102622746,2019
16-004967,100849948,2016
18-031410,101484708,2018
16-007382,101809797,2016
18-036880,102682385,2018
17-046917,101002483,2017
20-030092,101002483,2020
21-003746,100871186,2021
18-023474,102201495,2018
18-008214,102496207,2018
16-039354,101923500,2016
20-003727,101495184,2020
16-040449,101811384,2016
16-003058,100861551,2016
18-040621,101728390,2018
19-006682,102505148,2019
16-053954,101265322,2016
16-037172,101859335,2016
16-041970,101366697,2016
21-025628,102494290,2021
20-035994,101203065,2020
17-010019,101219225,2017
17-010144,101914930,2017
19-045337,100947421,2019
16-050041,101620701,2016
18-005437,101682775,2018
19-029898,102688741,2019
20-020308,101632472,2020
20-001653,100948472,2020
16-021160,101825735,2016
17-042700,101863015,2017
19-016133,101047196,2019
19-012868,100955192,2019
16-007723,101862978,2016
17-041950,101775804,2017
17-041499,100862116,2017
20-019847,100860620,2020
21-004893,101055735,2021
16-031652,100860620,2016
21-017528,101055735,2021
17-023112,100993239,2017
16-031622,101637968,2016
18-015457,101451672,2018
16-033124,101492465,2016
16-032999,101637968,2016
18-004743,101451672,2018
18-001560,101492465,2018
16-046631,101637968,2016
20-012389,101451672,2020
18-043999,101492465,2018
21-015357,102680746,2021
19-025531,100257840,2019
18-044114,100781337,2018
16-043860,100781337,2016
19-005909,100781337,2019
18-004528,101785276,2018
16-033031,101066596,2016
16-016423,101329804,2016
21-005659,102168260,2021
17-016806,101206915,2017
17-005572,101412517,2017
20-015018,101460807,2020
21-009119,101312347,2021
18-027762,100810601,2018
18-031480,100753100,2018
20-005650,102499659,2020
16-030903,100964834,2016
19-009794,100925218,2019
18-026521,100964834,2018
20-024745,100925218,2020
19-013403,101116968,2019
19-000667,102589703,2019
16-001673,102664703,2016
18-023611,101709118,2018
21-011718,101859402,2021
16-050602,100955922,2016
18-031271,102460936,2018
19-007085,101572316,2019
21-022011,100817784,2021
21-009178,100817784,2021
16-017756,13039267,2016
16-038139,12125281,2016
20-038483,101732645,2020
20-010787,101597137,2020
21-006080,10641116,2021
17-045917,102243531,2017
20-023440,100809621,2020
20-023440,101108068,2020
21-017566,101620025,2021
21-017566,101438594,2021
20-004014,100824152,2020
20-007517,100582301,2020
19-034283,101463586,2019
19-007755,102601205,2019
19-024512,102102704,2019
18-032331,101451727,2018
20-009842,101835899,2020
17-003378,101613993,2017
20-022798,101135402,2020
17-021594,101617454,2017
16-013181,8625463,2016
18-045173,101340143,2018
18-045173,100853835,2018
19-008002,102317775,2019
19-008002,100723096,2019
17-028300,101996426,2017
20-012319,102449839,2020
18-017785,101439685,2018
20-025124,25374842,2020
18-000358,100144362,2018
20-003510,100144362,2020
18-000366,101910396,2018
21-010359,101068288,2021
16-004205,100998190,2016
19-044475,100727468,2019
17-017418,101548702,2017
18-043162,100957852,2018
16-037643,101416060,2016
21-004361,101969419,2021
16-021821,101525365,2016
16-006680,100978399,2016
17-011578,102148076,2017
16-016422,101941933,2016
17-034772,100609920,2017
17-001247,101617184,2017
18-016332,101750189,2018
20-000389,102673446,2020
17-040559,100601342,2017
18-012008,102401559,2018
18-019452,101280395,2018
21-020069,101737663,2021
16-001695,101581233,2016
16-016383,100645969,2016
18-004716,100155075,2018
18-023560,101671076,2018
17-009993,101624139,2017
16-031384,100615856,2016
18-017649,101624139,2018
16-006550,100615856,2016
16-002096,102066217,2016
18-019793,101204894,2018
21-005926,101775253,2021
19-004484,101101881,2019
16-016076,101285777,2016
17-006297,11548380,2017
19-002374,11548380,2019
16-052023,101307016,2016
17-039026,13103409,2017
16-001241,102200136,2016
16-045181,102253324,2016
21-001174,102253324,2021
16-003111,102364146,2016
18-029712,101759442,2018
18-014547,101636323,2018
16-023774,100840024,2016
20-008856,102050275,2020
19-027189,100951157,2019
19-042343,101155797,2019
18-012541,101358113,2018
17-040200,100047472,2017
21-012265,101410246,2021
18-034602,101410246,2018
18-012399,20439203,2018
19-004605,102590538,2019
18-037231,101080634,2018
20-004668,101080634,2020
21-022804,101080634,2021
17-032060,101800192,2017
17-023836,101520265,2017
16-006065,101939233,2016
17-038161,101066618,2017
18-005865,101844493,2018
18-035315,15061972,2018
17-031026,12195325,2017
20-038710,101328319,2020
16-023927,102361494,2016
16-025494,100760609,2016
18-006861,100831139,2018
19-024023,101926081,2019
19-034416,101568115,2019
20-016777,101233136,2020
16-020358,101738216,2016
18-030669,101805437,2018
18-039578,101984583,2018
20-010444,15015859,2020
18-002938,100759477,2018
21-005003,101650055,2021
16-030311,100747493,2016
21-007498,101048014,2021
18-026941,101754834,2018
17-010935,25577385,2017
18-015771,101390746,2018
16-047751,101670719,2016
16-002206,100846594,2016
21-014856,102037897,2021
18-016687,100347238,2018
20-012602,101637421,2020
17-011867,101098804,2017
17-047263,101729321,2017
18-035488,101730489,2018
20-026785,101729321,2020
17-027120,101730489,2017
20-022960,101320506,2020
16-050435,100962364,2016
16-025862,101428775,2016
19-000454,101840221,2019
16-013953,100187122,2016
20-027591,102598634,2020
21-005815,100705522,2021
19-017484,100705522,2019
18-029556,100161530,2018
17-027166,100792180,2017
18-010574,9794510,2018
20-006629,101759745,2020
18-033378,100975968,2018
20-017734,100748286,2020
20-017011,101047226,2020
17-026123,101286161,2017
16-032753,100932498,2016
16-035722,102360423,2016
17-029226,9888692,2017
16-029422,101467446,2016
16-020737,100748749,2016
18-026390,7567333,2018
19-034322,7567333,2019
19-015980,102152180,2019
19-015980,20601864,2019
18-043043,100924803,2018
18-043043,102055480,2018
17-025382,101823927,2017
19-033905,101963530,2019
16-011332,101975994,2016
19-030232,102370994,2019
19-000411,11481377,2019
18-038708,11349532,2018
17-036421,101249360,2017
21-023149,102105864,2021
17-024250,101229870,2017
18-023578,102624770,2018
18-030513,102180545,2018
16-008744,102180545,2016
20-017630,101483331,2020
18-005332,101190722,2018
19-024398,101646533,2019
17-016421,102201451,2017
19-032746,102533366,2019
17-038825,102506003,2017
17-041908,101005837,2017
16-006279,101209889,2016
18-034466,101209889,2018
17-037622,101853380,2017
18-010437,101751680,2018
16-041682,11547664,2016
18-032404,102022153,2018
16-004443,101770299,2016
18-023284,101868936,2018
21-024078,100765567,2021
18-036895,101863579,2018
21-010177,101037513,2021
20-028952,101037513,2020
18-021891,100684354,2018
16-025376,102264252,2016
17-007616,101168837,2017
16-000744,100922853,2016
16-012923,102325860,2016
21-023343,20564304,2021
17-012021,11243892,2017
17-024634,101712718,2017
16-039113,102182405,2016
19-009106,101745122,2019
17-050495,101405599,2017
19-011621,101685703,2019
18-011268,101745122,2018
21-018484,101405599,2021
19-021921,101685703,2019
17-030824,101698459,2017
17-036826,101454850,2017
18-013057,102318838,2018
19-020103,102508781,2019
20-010090,25173656,2020
20-011118,101078040,2020
16-045541,101206228,2016
18-045072,100513185,2018
18-005080,102445385,2018
19-022316,101713975,2019
19-022316,10098739,2019
19-019151,101723707,2019
19-019151,100723094,2019
21-019547,101761278,2021
17-045333,102672675,2017
17-009729,101921644,2017
16-008395,101719468,2016
18-033728,101311479,2018
16-042349,101285144,2016
17-028828,101172166,2017
17-004084,102152812,2017
17-023171,100679396,2017
18-009804,101739336,2018
17-029314,101016041,2017
18-019198,101703540,2018
18-019198,101362169,2018
17-029831,101042643,2017
17-029831,101532942,2017
18-028214,101606391,2018
17-008979,101532942,2017
16-036563,101606391,2016
17-008933,100688703,2017
17-036647,101364027,2017
17-036647,100969421,2017
18-027472,101759456,2018
17-020904,102586586,2017
16-042705,100917308,2016
19-000687,100160831,2019
20-030944,101747333,2020
17-041239,102076706,2017
17-048926,102300311,2017
18-010674,102569047,2018
18-039572,101810276,2018
18-025985,102556873,2018
18-010619,25518142,2018
18-029188,100861710,2018
17-012421,102745959,2017
16-031256,101500803,2016
18-021170,100190660,2018
16-017033,100190660,2016
16-022151,101419415,2016
18-001361,42020724,2018
18-022369,101419415,2018
18-000686,42020724,2018
17-047883,101419415,2017
20-031265,42020724,2020
18-011945,101148066,2018
16-040577,100742206,2016
18-025559,42019405,2018
18-024188,102435282,2018
16-024518,101612531,2016
18-016655,101605149,2018
19-004770,102085396,2019
20-013387,101350724,2020
18-023130,101444674,2018
18-005212,101350724,2018
16-011711,101444674,2016
16-024800,102575944,2016
16-025209,101089571,2016
17-033296,101863481,2017
19-006670,100773088,2019
17-041504,101611670,2017
17-018242,101178089,2017
21-021271,20416681,2021
16-034724,102587798,2016
16-006160,101858419,2016
21-016262,11120283,2021
19-024925,102446265,2019
20-006938,101148312,2020
18-044095,100244186,2018
21-024518,100992443,2021
19-022438,102482842,2019
16-054122,101807439,2016
17-041289,100860020,2017
17-042669,101136128,2017
16-025133,101799361,2016
21-015307,101031620,2021
19-042983,101818590,2019
19-034287,101690845,2019
20-023992,15268671,2020
19-024347,101917688,2019
17-041979,101917688,2017
21-006235,101763248,2021
18-017700,100850464,2018
19-007619,102401557,2019
20-027627,100955055,2020
20-005475,101067051,2020
16-039902,101516434,2016
19-030090,100832106,2019
17-045625,102533386,2017
17-047057,101507998,2017
16-012560,101677715,2016
16-008501,101507998,2016
16-042731,101677715,2016
16-042731,102336587,2016
16-018956,101464959,2016
16-018956,101442802,2016
18-042177,102549804,2018
18-007733,101892167,2018
18-027118,100843336,2018
20-011451,102021655,2020
16-042554,100980398,2016
17-031970,100980398,2017
17-031970,46025814,2017
18-012493,100963604,2018
18-012493,101429043,2018
18-039135,100702138,2018
18-024467,101819353,2018
16-002675,100707180,2016
21-008223,100220702,2021
18-036918,101725913,2018
18-040628,20416935,2018
20-024637,100556469,2020
16-021539,100556469,2016
17-038655,101035046,2017
18-005357,101035046,2018
16-008399,102278814,2016
18-036691,101237619,2018
17-025930,102264005,2017
18-008827,100985303,2018
16-013522,101565980,2016
16-013522,100795230,2016
16-015833,100839329,2016
16-015833,100770260,2016
16-020809,101435889,2016
17-042293,101435889,2017
19-003872,101854065,2019
17-049420,102538741,2017
21-008056,100978765,2021
16-045988,102439748,2016
16-029730,101524104,2016
19-022342,100800723,2019
18-037711,101052895,2018
17-028110,25595687,2017
18-022733,100875500,2018
18-022733,10024167,2018
18-022733,101132682,2018
18-022836,101132682,2018
18-022836,101615377,2018
18-022836,102221246,2018
18-022903,5675966,2018
18-022903,101587752,2018
18-022903,101789905,2018
16-002619,100914229,2016
16-002619,101732698,2016
16-002619,102383391,2016
20-017992,48028726,2020
17-010108,101796526,2017
17-008223,101861295,2017
21-021603,101181169,2021
18-028673,101181169,2018
21-010246,101600777,2021
21-004894,100954723,2021
19-035438,101432710,2019
17-021007,102605519,2017
20-026733,100768499,2020
20-003718,102320513,2020
16-039741,101318360,2016
16-053332,100841337,2016
16-030939,101680874,2016
20-009806,101796514,2020
19-009512,101229051,2019
21-010493,101395278,2021
21-016983,101705545,2021
19-022748,101649229,2019
16-015124,15370819,2016
18-017947,101894917,2018
18-003120,101083825,2018
17-036042,101859311,2017
21-011730,102443777,2021
19-044237,101781264,2019
21-011578,102305302,2021
19-042345,7966716,2019
18-014473,101245356,2018
17-012238,102383928,2017
18-025581,101984590,2018
20-010040,101763522,2020
16-015895,101871849,2016
20-024129,101190992,2020
20-015322,101628047,2020
18-008877,102302819,2018
17-032415,101746305,2017
16-013621,102150662,2016
18-016243,100802918,2018
17-006574,100930581,2017
20-015860,101075589,2020
19-021478,25519343,2019
16-006547,100930093,2016
16-032246,102323397,2016
19-004656,101749129,2019
20-001255,102641531,2020
17-015458,100675264,2017
20-016836,9955240,2020
18-002709,9955240,2018
17-031468,102332003,2017
17-032537,102016499,2017
16-018772,101850114,2016
21-012085,100785319,2021
18-040644,101538211,2018
16-014771,101538211,2016
17-016954,102257780,2017
19-030355,101717405,2019
16-039944,102412400,2016
18-008225,101726844,2018
18-022922,101443951,2018
20-011658,101726844,2020
18-017384,101443951,2018
18-044899,100077051,2018
16-021784,102699080,2016
16-033438,101135950,2016
19-002430,102634288,2019
19-002430,101866111,2019
18-032254,101665290,2018
18-032254,42003578,2018
20-014842,101799031,2020
19-032855,100714681,2019
16-041071,100742008,2016
21-017809,100709528,2021
16-023438,100749764,2016
18-033541,100754944,2018
19-018785,101287588,2019
21-023368,26201719,2021
21-020133,101505383,2021
18-007013,101280296,2018
16-004266,10729909,2016
21-022028,102096257,2021
17-005137,102620765,2017
17-005137,101202712,2017
20-020904,102728097,2020
21-001306,101486773,2021
18-001433,101568082,2018
18-003156,101814387,2018
18-023052,10365683,2018
17-009219,102670902,2017
16-044361,100801469,2016
19-028580,100801469,2019
18-044335,100998155,2018
16-005091,101555267,2016
18-022331,101496947,2018
18-022649,101323230,2018
18-031486,100766471,2018
17-042211,101546866,2017
18-045407,101774023,2018
18-041078,100466098,2018
19-035692,100875554,2019
16-052294,101584947,2016
19-011930,101073801,2019
16-035768,101099511,2016
18-035030,101459960,2018
20-031719,101590821,2020
18-013458,102649228,2018
18-017621,101871021,2018
19-027377,101835595,2019
16-034435,101541716,2016
18-009648,102649673,2018
19-031370,101113373,2019
18-026674,101113373,2018
18-037560,101494267,2018
20-034124,101369382,2020
20-032861,12538096,2020
20-037639,101670698,2020
20-003917,101744798,2020
17-003840,101755204,2017
17-051089,102141754,2017
17-003297,102050222,2017
16-014658,101542950,2016
18-005071,102111536,2018
20-034013,101183051,2020
18-043441,12496463,2018
17-009294,10606937,2017
16-043190,101136135,2016
21-011050,102275760,2021
21-000796,102340745,2021
18-027714,102627978,2018
21-023001,102341081,2021
17-046361,101750431,2017
16-002444,100682924,2016
21-004227,100682924,2021
16-042692,102024296,2016
17-009109,101647738,2017
16-030321,101016044,2016
18-032386,100715153,2018
21-001472,7632149,2021
20-023978,101191830,2020
19-033741,101285483,2019
19-008701,100938607,2019
17-017408,101285483,2017
18-006807,100938607,2018
18-019428,101749081,2018
18-019428,100774338,2018
17-046207,100774338,2017
17-046207,102731337,2017
16-016041,101523160,2016
18-023456,101846755,2018
18-035205,100137942,2018
19-013651,101855369,2019
19-001264,100074475,2019
17-003602,10653540,2017
21-003870,100922266,2021
21-003870,100397271,2021
20-039385,101012311,2020
20-039385,101508507,2020
19-026232,101543848,2019
17-012409,102330538,2017
17-012409,100486240,2017
16-042162,102085997,2016
16-042162,100856566,2016
16-051691,101694676,2016
19-004429,102702797,2019
18-012641,101588528,2018
18-012641,102423019,2018
18-012192,15434670,2018
18-012192,15456120,2018
19-007884,15434670,2019
17-003055,15456120,2017
19-035009,101360786,2019
18-029663,100873724,2018
16-052308,102163661,2016
18-032274,100876094,2018
18-006893,101570226,2018
18-026580,101227232,2018
18-044774,101687634,2018
21-013219,101137790,2021
16-034174,101736862,2016
20-027296,100820421,2020
18-016617,101251887,2018
17-032082,100096295,2017
17-000227,101821190,2017
18-001818,100914463,2018
20-029180,102630428,2020
17-051667,101785705,2017
16-052829,102099794,2016
16-047788,100942522,2016
20-010175,101294377,2020
19-001516,101895412,2019
16-007127,101839389,2016
18-002488,102494403,2018
20-012158,101613347,2020
20-002717,20699027,2020
16-019521,101655052,2016
18-035579,101655052,2018
18-043396,12570084,2018
16-043007,101080483,2016
16-010208,101910512,2016
18-006627,101624146,2018
16-048873,101624146,2016
16-053012,101357473,2016
18-032525,101617947,2018
16-047038,101887520,2016
16-001451,15368701,2016
17-049060,102503404,2017
18-032043,101710140,2018
19-043783,100481326,2019
17-036508,10283441,2017
16-002555,100794415,2016
16-002555,101085850,2016
19-019568,101452060,2019
21-006339,102446233,2021
16-032515,101591541,2016
18-023525,101591541,2018
18-042312,101863097,2018
16-026375,102065803,2016
16-026375,48073943,2016
17-012619,101746378,2017
17-012619,100731530,2017
20-022537,101534472,2020
16-024810,102465899,2016
19-006456,12460588,2019
17-036209,102500993,2017
21-020546,101940537,2021
20-000476,101078540,2020
20-026068,100557636,2020
19-039544,101746373,2019
16-006390,100897015,2016
18-032724,100897015,2018
18-008870,101640158,2018
18-024309,101320005,2018
17-019558,101235832,2017
18-030505,101020338,2018
20-039412,100700886,2020
17-010488,101521319,2017
21-024699,100932726,2021
17-042478,101462096,2017
20-011365,102159619,2020
18-044670,102614145,2018
17-035418,102341472,2017
17-035418,100724113,2017
18-017399,100724213,2018
18-017399,101092687,2018
18-025828,101840651,2018
18-025828,100900869,2018
18-005902,101760217,2018
18-044443,101555661,2018
16-039328,101837204,2016
18-025118,101205253,2018
18-010780,101755354,2018
20-017895,101351697,2020
16-009173,102514677,2016
18-038294,9069812,2018
18-006216,102514677,2018
17-015605,9069812,2017
21-013792,102514677,2021
19-027713,9069812,2019
17-018312,101612244,2017
18-024382,101667861,2018
19-037243,102293727,2019
16-050530,101589604,2016
16-033051,101655884,2016
19-005758,102487785,2019
18-011067,101680896,2018
19-021694,100726014,2019
20-014628,102195954,2020
18-040640,101749472,2018
17-016706,101623628,2017
21-024558,100897091,2021
16-032433,100539465,2016
20-038504,100539465,2020
18-003509,100680381,2018
17-022185,101285588,2017
18-017795,100419236,2018
18-006488,100419236,2018
20-032892,102201705,2020
21-004023,101359066,2021
18-038003,101010711,2018
16-036510,101595532,2016
16-047324,102682752,2016
18-023685,101626889,2018
17-030734,101361045,2017
17-030734,101119422,2017
17-040134,101015699,2017
17-040134,101000438,2017
20-039946,12763608,2020
18-034968,102654091,2018
18-034968,101430358,2018
18-039888,101569326,2018
18-039888,101848316,2018
17-005221,12191209,2017
17-018275,101776362,2017
17-008900,101908571,2017
18-040936,48082832,2018
19-006502,9477440,2019
17-007327,102312881,2017
18-017041,102312273,2018
16-042926,9095869,2016
20-017366,9095869,2020
16-034188,101495663,2016
18-031168,101147171,2018
19-019596,100773342,2019
19-033333,20562964,2019
17-016507,101339985,2017
16-048040,101754144,2016
19-012851,102737237,2019
21-005975,102529712,2021
18-017442,101060304,2018
16-023949,101744209,2016
18-010725,102192160,2018
19-023085,101594725,2019
18-015200,101638286,2018
17-000870,101706796,2017
16-024276,101029032,2016
18-013611,102201396,2018
16-019930,101824402,2016
20-038425,102272629,2020
18-039583,101090388,2018
19-011460,101679871,2019
19-006300,101914917,2019
19-000007,100636834,2019
18-001317,101677430,2018
18-043712,101654498,2018
18-035260,15376898,2018
17-018080,101597944,2017
19-002919,100832961,2019
21-001826,10533348,2021
17-000274,102547495,2017
18-001133,101480852,2018
16-037688,100964962,2016
16-032237,102052743,2016
18-003918,101800222,2018
21-015783,100904005,2021
17-000051,101551919,2017
18-003196,100234237,2018
18-036165,101630818,2018
17-012484,100858227,2017
19-025328,102006178,2019
17-046470,100880477,2017
18-039112,100038845,2018
17-026563,10356817,2017
19-012863,101392139,2019
21-022820,100931142,2021
16-052816,100931142,2016
17-030057,100768685,2017
18-003177,8299981,2018
20-013817,101311486,2020
20-019928,102343446,2020
18-003116,102604065,2018
18-017070,101378120,2018
20-035935,101828887,2020
18-034177,100842843,2018
18-013908,100847947,2018
20-003652,101772054,2020
18-010750,100798447,2018
18-027510,25326301,2018
20-018592,45098485,2020
16-028539,100840542,2016
17-023006,101497531,2017
16-041155,101431867,2016
17-017080,100758546,2017
16-033427,100997899,2016
16-047441,100981782,2016
16-000973,100981782,2016
20-028168,101850089,2020
18-003280,102665992,2018
16-048617,100937996,2016
19-008376,25170776,2019
19-044439,100936037,2019
18-041537,100852727,2018
18-026160,100914226,2018
16-049240,100936037,2016
17-005555,100852727,2017
19-025305,100914226,2019
18-022402,100936037,2018
17-029283,100852727,2017
17-021935,100914226,2017
17-019095,100936037,2017
16-030002,100852727,2016
17-041483,100914226,2017
18-016518,100776059,2018
16-042802,8259802,2016
20-038788,100960513,2020
16-050935,101251896,2016
17-048872,100730670,2017
21-021114,101448270,2021
20-021627,101817768,2020
16-033479,102105646,2016
20-039491,101151594,2020
17-011712,102035442,2017
20-034273,101899008,2020
19-043500,100718005,2019
18-032773,101529504,2018
16-018571,100962653,2016
17-006975,101258599,2017
21-003986,102533650,2021
17-020570,101384542,2017
16-026039,100948845,2016
18-019245,100902301,2018
21-005545,10380648,2021
18-018694,101537167,2018
20-020144,102735899,2020
20-002642,102219818,2020
18-041556,101629491,2018
16-022835,102109124,2016
17-047761,100946791,2017
20-017533,101894877,2020
16-025005,101654934,2016
18-013280,101814404,2018
20-016925,101467334,2020
20-018764,100551259,2020
19-011232,101588585,2019
18-013523,101571393,2018
18-036970,100551259,2018
20-025550,101588585,2020
17-043442,101571393,2017
17-042978,100551259,2017
17-014198,101588585,2017
17-027910,101571393,2017
16-025700,102493087,2016
21-018141,101539774,2021
20-030213,101700184,2020
18-043401,7827341,2018
16-023298,101413328,2016
18-038464,100730973,2018
20-031501,100979051,2020
16-020559,102590392,2016
19-006937,101574455,2019
18-038454,102274326,2018
18-044229,101604340,2018
19-027819,101689047,2019
16-006191,102332026,2016
18-030391,102224790,2018
20-003731,102060181,2020
16-030738,101911521,2016
20-030324,101929346,2020
16-004941,101911521,2016
18-043033,101929346,2018
18-035429,101634825,2018
16-029372,100863220,2016
18-017616,102125445,2018
21-007450,101538754,2021
18-041397,101788008,2018
21-009551,101635584,2021
19-008881,100869679,2019
17-013238,100815752,2017
18-045163,101482450,2018
18-020820,101504089,2018
17-015611,25471679,2017
17-050928,101258255,2017
16-042854,101048195,2016
20-018083,101258255,2020
16-034638,101048195,2016
18-034513,101258255,2018
19-000884,101048195,2019
17-047659,100804117,2017
16-022567,101794794,2016
19-045029,101829841,2019
18-016178,101972788,2018
17-011781,102706380,2017
18-042982,101608698,2018
18-015844,100921607,2018
17-017057,101681831,2017
16-008517,100963200,2016
20-020936,11106601,2020
17-000577,101938993,2017
20-002968,15322712,2020
19-011244,100928879,2019
18-033460,100928879,2018
20-029299,100731268,2020
16-016978,9940815,2016
17-035584,100429605,2017
19-021978,102651888,2019
20-023675,46030120,2020
16-041977,101637393,2016
18-011327,102239385,2018
16-015980,100721549,2016
18-016444,101598022,2018
20-033036,101598022,2020
18-045413,101458523,2018
19-042075,101249293,2019
17-048607,101309850,2017
19-014428,101309850,2019
18-044934,102294443,2018
17-014581,101745030,2017
17-030447,102195251,2017
18-024453,101844312,2018
20-021055,101100854,2020
17-007044,100470315,2017
19-003327,101098721,2019
18-002552,101768265,2018
16-034219,101237625,2016
17-048352,9513311,2017
21-023484,101915652,2021
20-016883,101844745,2020
21-023112,101654222,2021
16-043171,101763234,2016
20-039316,101215378,2020
18-006845,101157855,2018
20-011187,101470213,2020
17-032067,101829654,2017
16-030770,101022011,2016
17-038624,101272594,2017
17-038624,101605769,2017
17-037720,43029955,2017
17-037720,13149263,2017
20-008866,102595435,2020
18-040789,101058690,2018
18-037391,7535611,2018
17-026745,101576226,2017
20-029743,101079851,2020
20-016045,101801253,2020
16-051753,101617577,2016
17-009151,101801253,2017
18-014750,101617577,2018
19-029327,25224270,2019
16-026166,101892276,2016
18-013776,101639699,2018
18-030465,100792799,2018
19-005470,101525156,2019
18-013959,102284064,2018
17-024637,101449641,2017
17-040724,101412900,2017
16-032287,101449641,2016
16-022036,101412900,2016
21-021703,100719717,2021
17-045489,101333378,2017
18-038041,101708334,2018
19-008325,100994174,2019
18-035017,102420462,2018
17-001919,15579384,2017
21-012270,102442558,2021
20-026708,101170021,2020
20-032276,102317027,2020
18-024679,102249047,2018
18-009748,101899956,2018
21-019908,10176944,2021
21-001019,102057123,2021
19-003823,10462920,2019
16-020014,102057123,2016
20-030553,10462920,2020
21-007155,102057123,2021
19-023918,10462920,2019
18-022314,48093137,2018
16-029222,102411334,2016
20-004435,100845601,2020
18-031704,100971126,2018
21-005265,100909162,2021
21-006387,102304387,2021
16-050237,101042884,2016
17-041949,101042884,2017
16-036293,9968282,2016
17-014296,100289009,2017
18-030643,26131635,2018
17-039222,9989409,2017
20-010235,101313604,2020
21-005576,101313604,2021
18-005959,101565649,2018
19-029905,101548965,2019
16-019619,101806178,2016
18-031563,101172409,2018
16-019010,102181820,2016
20-011477,101069304,2020
20-004163,101157748,2020
16-024668,101869576,2016
18-029463,102067828,2018
19-027873,102402448,2019
19-012222,102547315,2019
16-049842,100451221,2016
17-006716,101517744,2017
17-049230,102136141,2017
18-020617,100927538,2018
21-011904,100927538,2021
18-036728,45041869,2018
20-004445,100571660,2020
20-027625,101599836,2020
16-012971,9460439,2016
19-030237,101540124,2019
21-004733,10222624,2021
18-036344,25660034,2018
18-004912,102300253,2018
20-006563,101207676,2020
20-006663,101851103,2020
16-052809,102517101,2016
20-029266,100715838,2020
16-042725,101718184,2016
16-041975,101718184,2016
16-047189,102440008,2016
16-045393,102607441,2016
20-001027,101734012,2020
20-021628,101685814,2020
16-003557,101087442,2016
17-041233,101467651,2017
21-012252,102331123,2021
18-019927,101798129,2018
18-019927,102484851,2018
18-021538,100697962,2018
18-021538,101815045,2018
19-034080,101660006,2019
16-047968,101627450,2016
17-009242,101599285,2017
17-024087,10714448,2017
17-045825,100718317,2017
16-021975,100799832,2016
18-042325,100805794,2018
16-029774,100692076,2016
18-014136,101501685,2018
18-029340,100787308,2018
21-013355,100787308,2021
18-034588,101518455,2018
18-042925,10127668,2018
18-038839,100817919,2018
16-027462,100741183,2016
18-026601,100817919,2018
16-050533,100741183,2016
16-033270,101899931,2016
18-013120,101073560,2018
18-031163,25672562,2018
